Timestamp;Parameter;Value;Goup_ID;X;Y;Z
NA;rain intensity;0.400178862037137;;631;269;
NA;rain intensity;0.031082175206393;;631;268;
NA;rain intensity;0.819689528550953;;631;267;
NA;rain intensity;0.649137509521097;;631;266;
NA;rain intensity;0.742766067152843;;631;265;
NA;rain intensity;0.114223605021834;;631;264;
NA;rain intensity;0.622555680340156;;631;263;
NA;rain intensity;0.619225908070803;;631;262;
NA;rain intensity;0.642054410185665;;631;261;
NA;rain intensity;0.93661925313063;;631;260;
NA;rain intensity;0.819476419594139;;631;259;
NA;rain intensity;0.711644287919626;;631;258;
NA;rain intensity;0.151234670542181;;631;257;
NA;rain intensity;0.681483496213332;;631;256;
NA;rain intensity;0.45085975015536;;631;255;
NA;rain intensity;0.364978560712188;;631;254;
NA;rain intensity;0.3841131136287;;631;253;
NA;rain intensity;0.928066931432113;;631;252;
NA;rain intensity;0.835492651211098;;631;251;
NA;rain intensity;0.872739877318963;;631;250;
NA;rain intensity;0.958644148195162;;632;299;
NA;rain intensity;0.246141557581723;;632;298;
NA;rain intensity;0.85389173659496;;632;297;
NA;rain intensity;0.981365985237062;;632;296;
NA;rain intensity;0.754657733952627;;632;295;
NA;rain intensity;0.0875091680791229;;632;294;
NA;rain intensity;0.67376121529378;;632;293;
NA;rain intensity;0.613459000131115;;632;292;
NA;rain intensity;0.699006050359458;;632;291;
NA;rain intensity;0.537810413865373;;632;290;
NA;rain intensity;0.331669631879777;;632;289;
NA;rain intensity;0.800006741890684;;632;288;
NA;rain intensity;0.672474755439907;;632;287;
NA;rain intensity;0.878475685371086;;632;286;
NA;rain intensity;0.207489467924461;;632;285;
NA;rain intensity;0.740005092229694;;632;284;
NA;rain intensity;0.961439680540934;;632;283;
NA;rain intensity;0.828372289659455;;632;282;
NA;rain intensity;0.988485040375963;;632;281;
NA;rain intensity;0.443388625979424;;632;280;
NA;rain intensity;0.922103145159781;;632;279;
NA;rain intensity;0.909274313598871;;632;278;
NA;rain intensity;0.431025345111266;;632;277;
NA;rain intensity;0.876835577422753;;632;276;
NA;rain intensity;0.79469325626269;;632;275;
NA;rain intensity;0.36895141704008;;632;274;
NA;rain intensity;0.698969708289951;;632;273;
NA;rain intensity;0.956459042849019;;632;272;
NA;rain intensity;0.541192868258804;;632;271;
NA;rain intensity;0.74367267661728;;632;270;
NA;rain intensity;0.5411189540755;;632;269;
NA;rain intensity;0.396221595816314;;632;268;
NA;rain intensity;0.901682013878599;;632;267;
NA;rain intensity;0.26199589134194;;632;266;
NA;rain intensity;0.8321854097303;;632;265;
NA;rain intensity;0.614492045482621;;632;264;
NA;rain intensity;0.368737911805511;;632;263;
NA;rain intensity;0.766716689802706;;632;262;
NA;rain intensity;0.736210986739025;;632;261;
NA;rain intensity;0.644393681548536;;632;260;
NA;rain intensity;0.470238313544542;;632;259;
NA;rain intensity;0.102210925659165;;632;258;
NA;rain intensity;0.161107250023633;;632;257;
NA;rain intensity;0.185512096388265;;632;256;
NA;rain intensity;0.0128733678720891;;632;255;
NA;rain intensity;0.529822899959981;;632;254;
NA;rain intensity;0.857107067713514;;632;253;
NA;rain intensity;0.277088837930933;;632;252;
NA;rain intensity;0.874387531541288;;632;251;
NA;rain intensity;0.359905538382009;;632;250;
NA;rain intensity;0.0674250752199441;;633;299;
NA;rain intensity;0.320952938869596;;633;298;
NA;rain intensity;0.589658813783899;;633;297;
NA;rain intensity;0.568704235134646;;633;296;
NA;rain intensity;0.884848004439846;;633;295;
NA;rain intensity;0.789881878998131;;633;294;
NA;rain intensity;0.055507562821731;;633;293;
NA;rain intensity;0.317113482393324;;633;292;
NA;rain intensity;0.424270384479314;;633;291;
NA;rain intensity;0.510277432855219;;633;290;
NA;rain intensity;0.183770050527528;;633;289;
NA;rain intensity;0.0266738152131438;;633;288;
NA;rain intensity;0.737568767275661;;633;287;
NA;rain intensity;0.105553508736193;;633;286;
NA;rain intensity;0.965400416404009;;633;285;
NA;rain intensity;0.781213676324114;;633;284;
NA;rain intensity;0.730948381824419;;633;283;
NA;rain intensity;0.828008041251451;;633;282;
NA;rain intensity;0.630916120251641;;633;281;
NA;rain intensity;0.377945808460936;;633;280;
NA;rain intensity;0.121591908857226;;633;279;
NA;rain intensity;0.4701615748927;;633;278;
NA;rain intensity;0.976476127048954;;633;277;
NA;rain intensity;0.4540823220741;;633;276;
NA;rain intensity;0.670767044648528;;633;275;
NA;rain intensity;0.102592049399391;;633;274;
NA;rain intensity;0.176297190133482;;633;273;
NA;rain intensity;0.767003076383844;;633;272;
NA;rain intensity;0.675210482208058;;633;271;
NA;rain intensity;0.0825798306614161;;633;270;
NA;rain intensity;0.962902915431187;;633;269;
NA;rain intensity;0.534553509904072;;633;268;
NA;rain intensity;0.889475526753813;;633;267;
NA;rain intensity;0.515741685638204;;633;266;
NA;rain intensity;0.797989811515436;;633;265;
NA;rain intensity;0.776083933655173;;633;264;
NA;rain intensity;0.488366300938651;;633;263;
NA;rain intensity;0.968977222917601;;633;262;
NA;rain intensity;0.422841548686847;;633;261;
NA;rain intensity;0.378084981581196;;633;260;
NA;rain intensity;0.644300934160128;;633;259;
NA;rain intensity;0.715259143617004;;633;258;
NA;rain intensity;0.155145626980811;;633;257;
NA;rain intensity;0.466809690929949;;633;256;
NA;rain intensity;0.792415609583259;;633;255;
NA;rain intensity;0.221659224713221;;633;254;
NA;rain intensity;0.752613879740238;;633;253;
NA;rain intensity;0.0848244642838836;;633;252;
NA;rain intensity;0.488481662236154;;633;251;
NA;rain intensity;0.0343930944800377;;633;250;
NA;rain intensity;0.121103407349437;;634;299;
NA;rain intensity;0.48598480084911;;634;298;
NA;rain intensity;0.491736589698121;;634;297;
NA;rain intensity;0.0734856573399156;;634;296;
NA;rain intensity;0.74879812495783;;634;295;
NA;rain intensity;0.811498823110014;;634;294;
NA;rain intensity;0.799597364384681;;634;293;
NA;rain intensity;0.254929431946948;;634;292;
NA;rain intensity;0.797270534792915;;634;291;
NA;rain intensity;0.507957266876474;;634;290;
NA;rain intensity;0.0674287730362266;;634;289;
NA;rain intensity;0.754597736056894;;634;288;
NA;rain intensity;0.145315851550549;;634;287;
NA;rain intensity;0.0373563063330948;;634;286;
NA;rain intensity;0.950334327295423;;634;285;
NA;rain intensity;0.684327427530661;;634;284;
NA;rain intensity;0.882676221197471;;634;283;
NA;rain intensity;0.276611486682668;;634;282;
NA;rain intensity;0.289391570957378;;634;281;
NA;rain intensity;0.908754152012989;;634;280;
NA;rain intensity;0.227475089486688;;634;279;
NA;rain intensity;0.798087671166286;;634;278;
NA;rain intensity;0.966122965328395;;634;277;
NA;rain intensity;0.274875212460756;;634;276;
NA;rain intensity;0.256857357453555;;634;275;
NA;rain intensity;0.430165530415252;;634;274;
NA;rain intensity;0.555935356998816;;634;273;
NA;rain intensity;0.192707579117268;;634;272;
NA;rain intensity;0.133046119008213;;634;271;
NA;rain intensity;0.511933665489778;;634;270;
NA;rain intensity;0.240676563698798;;634;269;
NA;rain intensity;0.412046710960567;;634;268;
NA;rain intensity;0.248493764083833;;634;267;
NA;rain intensity;0.460577159654349;;634;266;
NA;rain intensity;0.836966131813824;;634;265;
NA;rain intensity;0.958206057781354;;634;264;
NA;rain intensity;0.763459006790072;;634;263;
NA;rain intensity;0.631914608646184;;634;262;
NA;rain intensity;0.73930634255521;;634;261;
NA;rain intensity;0.16555900266394;;634;260;
NA;rain intensity;0.691812455886975;;634;259;
NA;rain intensity;0.0133479062933475;;634;258;
NA;rain intensity;0.161089299945161;;634;257;
NA;rain intensity;0.296011789236218;;634;256;
NA;rain intensity;0.911071518203244;;634;255;
NA;rain intensity;0.800119761843234;;634;254;
NA;rain intensity;0.822076388401911;;634;253;
NA;rain intensity;0.0866334254387766;;634;252;
NA;rain intensity;0.420031010406092;;634;251;
NA;rain intensity;0.0529146699700505;;634;250;
NA;rain intensity;0.493076994316652;;635;299;
NA;rain intensity;0.119851446710527;;635;298;
NA;rain intensity;0.906673908699304;;635;297;
NA;rain intensity;0.742696368834004;;635;296;
NA;rain intensity;0.815126265399158;;635;295;
NA;rain intensity;0.642255922080949;;635;294;
NA;rain intensity;0.438918186351657;;635;293;
NA;rain intensity;0.6749888129998;;635;292;
NA;rain intensity;0.556307976134121;;635;291;
NA;rain intensity;0.787280395394191;;635;290;
NA;rain intensity;0.33113064034842;;635;289;
NA;rain intensity;0.439956889022142;;635;288;
NA;rain intensity;0.0170660486910492;;635;287;
NA;rain intensity;0.675563828321174;;635;286;
NA;rain intensity;0.149883445817977;;635;285;
NA;rain intensity;0.481241585686803;;635;284;
NA;rain intensity;0.792965749045834;;635;283;
NA;rain intensity;0.144803036935627;;635;282;
NA;rain intensity;0.479597062803805;;635;281;
NA;rain intensity;0.401900786906481;;635;280;
NA;rain intensity;0.119250995572656;;635;279;
NA;rain intensity;0.0195877712685615;;635;278;
NA;rain intensity;0.205507501494139;;635;277;
NA;rain intensity;0.686288505559787;;635;276;
NA;rain intensity;0.818868135800585;;635;275;
NA;rain intensity;0.487165025202557;;635;274;
NA;rain intensity;0.601277948589996;;635;273;
NA;rain intensity;0.129453059285879;;635;272;
NA;rain intensity;0.907580964965746;;635;271;
NA;rain intensity;0.734930869424716;;635;270;
NA;rain intensity;0.13167653628625;;635;269;
NA;rain intensity;0.76164082554169;;635;268;
NA;rain intensity;0.180041802115738;;635;267;
NA;rain intensity;0.798238975694403;;635;266;
NA;rain intensity;0.359281839802861;;635;265;
NA;rain intensity;0.475988147780299;;635;264;
NA;rain intensity;0.540852208156139;;635;263;
NA;rain intensity;0.169657512800768;;635;262;
NA;rain intensity;0.31450886069797;;635;261;
NA;rain intensity;0.837014237418771;;635;260;
NA;rain intensity;0.979365525301546;;635;259;
NA;rain intensity;0.946846983628348;;635;258;
NA;rain intensity;0.96044576796703;;635;257;
NA;rain intensity;0.799193053506315;;635;256;
NA;rain intensity;0.718683481914923;;635;255;
NA;rain intensity;0.0743398177437484;;635;254;
NA;rain intensity;0.513761748094112;;635;253;
NA;rain intensity;0.203860548557714;;635;252;
NA;rain intensity;0.0944669358432293;;635;251;
NA;rain intensity;0.383941351436079;;635;250;
NA;rain intensity;0.257415279978886;;636;299;
NA;rain intensity;0.109013820067048;;636;298;
NA;rain intensity;0.58974695741199;;636;297;
NA;rain intensity;0.863194469362497;;636;296;
NA;rain intensity;0.539562714518979;;636;295;
NA;rain intensity;0.069838531082496;;636;294;
NA;rain intensity;0.364810026949272;;636;293;
NA;rain intensity;0.915133535396308;;636;292;
NA;rain intensity;0.852973679779097;;636;291;
NA;rain intensity;0.122469504596666;;636;290;
NA;rain intensity;0.353809063322842;;636;289;
NA;rain intensity;0.9630423898343;;636;288;
NA;rain intensity;0.241872319020331;;636;287;
NA;rain intensity;0.60088437073864;;636;286;
NA;rain intensity;0.171711637405679;;636;285;
NA;rain intensity;0.865167218027636;;636;284;
NA;rain intensity;0.943024729844183;;636;283;
NA;rain intensity;0.956250836607069;;636;282;
NA;rain intensity;0.59215688589029;;636;281;
NA;rain intensity;0.730760007863864;;636;280;
NA;rain intensity;0.531438940670341;;636;279;
NA;rain intensity;0.764924914343283;;636;278;
NA;rain intensity;0.804523853585124;;636;277;
NA;rain intensity;0.01066665770486;;636;276;
NA;rain intensity;0.0255359869915992;;636;275;
NA;rain intensity;0.561663266038522;;636;274;
NA;rain intensity;0.0445965027902275;;636;273;
NA;rain intensity;0.264739559963346;;636;272;
NA;rain intensity;0.998891352675855;;636;271;
NA;rain intensity;0.741303314454854;;636;270;
NA;rain intensity;0.0999074317514896;;636;269;
NA;rain intensity;0.580613818019629;;636;268;
NA;rain intensity;0.522266442421824;;636;267;
NA;rain intensity;0.981992956483737;;636;266;
NA;rain intensity;0.0266601690091193;;636;265;
NA;rain intensity;0.907777424436063;;636;264;
NA;rain intensity;0.540390204871073;;636;263;
NA;rain intensity;0.092623625183478;;636;262;
NA;rain intensity;0.598592514870688;;636;261;
NA;rain intensity;0.130433488404378;;636;260;
NA;rain intensity;0.891158189158887;;636;259;
NA;rain intensity;0.559801425319165;;636;258;
NA;rain intensity;0.565797901246697;;636;257;
NA;rain intensity;0.309846430085599;;636;256;
NA;rain intensity;0.597000452922657;;636;255;
NA;rain intensity;0.710648372070864;;636;254;
NA;rain intensity;0.658135967096314;;636;253;
NA;rain intensity;0.374740099301562;;636;252;
NA;rain intensity;0.661267844494432;;636;251;
NA;rain intensity;0.411264037480578;;636;250;
NA;rain intensity;0.844683633418754;;637;299;
NA;rain intensity;0.153280931757763;;637;298;
NA;rain intensity;0.663880444131792;;637;297;
NA;rain intensity;0.558426638366655;;637;296;
NA;rain intensity;0.718309749383479;;637;295;
NA;rain intensity;0.969336697133258;;637;294;
NA;rain intensity;0.684943614760414;;637;293;
NA;rain intensity;0.844049155712128;;637;292;
NA;rain intensity;0.857708486029878;;637;291;
NA;rain intensity;0.650541044073179;;637;290;
NA;rain intensity;0.179648425197229;;637;289;
NA;rain intensity;0.411255133105442;;637;288;
NA;rain intensity;0.855719518382102;;637;287;
NA;rain intensity;0.541351839667186;;637;286;
NA;rain intensity;0.620305218501016;;637;285;
NA;rain intensity;0.391723676119;;637;284;
NA;rain intensity;0.0989558871369809;;637;283;
NA;rain intensity;0.347919181920588;;637;282;
NA;rain intensity;0.528788809431717;;637;281;
NA;rain intensity;0.707170909736305;;637;280;
NA;rain intensity;0.839810322504491;;637;279;
NA;rain intensity;0.0831157776992768;;637;278;
NA;rain intensity;0.124437522841617;;637;277;
NA;rain intensity;0.191918752389029;;637;276;
NA;rain intensity;0.99932952853851;;637;275;
NA;rain intensity;0.469440264161676;;637;274;
NA;rain intensity;0.257477163337171;;637;273;
NA;rain intensity;0.631853071507066;;637;272;
NA;rain intensity;0.699940252117813;;637;271;
NA;rain intensity;0.650419341633096;;637;270;
NA;rain intensity;0.720126976724714;;637;269;
NA;rain intensity;0.33677242253907;;637;268;
NA;rain intensity;0.29933124105446;;637;267;
NA;rain intensity;0.652838628506288;;637;266;
NA;rain intensity;0.805028705159202;;637;265;
NA;rain intensity;0.886378939496353;;637;264;
NA;rain intensity;0.886502067092806;;637;263;
NA;rain intensity;0.303299728315324;;637;262;
NA;rain intensity;0.901848026551306;;637;261;
NA;rain intensity;0.30435732845217;;637;260;
NA;rain intensity;0.321671554585919;;637;259;
NA;rain intensity;0.257008035667241;;637;258;
NA;rain intensity;0.614362003980204;;637;257;
NA;rain intensity;0.345351048279554;;637;256;
NA;rain intensity;0.755856521427631;;637;255;
NA;rain intensity;0.277966303750873;;637;254;
NA;rain intensity;0.476952756522223;;637;253;
NA;rain intensity;0.917706876294687;;637;252;
NA;rain intensity;0.445576685946435;;637;251;
NA;rain intensity;0.292489386396483;;637;250;
NA;rain intensity;0.643395254854113;;638;299;
NA;rain intensity;0.915678951889277;;638;298;
NA;rain intensity;0.265319153433666;;638;297;
NA;rain intensity;0.274254421470687;;638;296;
NA;rain intensity;0.971865439554676;;638;295;
NA;rain intensity;0.218061249470338;;638;294;
NA;rain intensity;0.829760848544538;;638;293;
NA;rain intensity;0.90779169369489;;638;292;
NA;rain intensity;0.486359455389902;;638;291;
NA;rain intensity;0.00627220747992396;;638;290;
NA;rain intensity;0.909107313258573;;638;289;
NA;rain intensity;0.252926182700321;;638;288;
NA;rain intensity;0.917622257722542;;638;287;
NA;rain intensity;0.673501492245123;;638;286;
NA;rain intensity;0.105490908259526;;638;285;
NA;rain intensity;0.024830776732415;;638;284;
NA;rain intensity;0.919736308977008;;638;283;
NA;rain intensity;0.651956227840856;;638;282;
NA;rain intensity;0.32254757382907;;638;281;
NA;rain intensity;0.505721321096644;;638;280;
NA;rain intensity;0.870398415951058;;638;279;
NA;rain intensity;0.581910958513618;;638;278;
NA;rain intensity;0.389982651220635;;638;277;
NA;rain intensity;0.630219490965828;;638;276;
NA;rain intensity;0.524657289730385;;638;275;
NA;rain intensity;0.425217777723446;;638;274;
NA;rain intensity;0.100565003231168;;638;273;
NA;rain intensity;0.123860152671114;;638;272;
NA;rain intensity;0.702243259176612;;638;271;
NA;rain intensity;0.250728538259864;;638;270;
NA;rain intensity;0.381334915524349;;638;269;
NA;rain intensity;0.590965508716181;;638;268;
NA;rain intensity;0.0694919505622238;;638;267;
NA;rain intensity;0.889096566243097;;638;266;
NA;rain intensity;0.656047514872625;;638;265;
NA;rain intensity;0.560677933273837;;638;264;
NA;rain intensity;0.512620330322534;;638;263;
NA;rain intensity;0.466427785810083;;638;262;
NA;rain intensity;0.550547420280054;;638;261;
NA;rain intensity;0.965129311894998;;638;260;
NA;rain intensity;0.445032752351835;;638;259;
NA;rain intensity;0.791785349836573;;638;258;
NA;rain intensity;0.885752988513559;;638;257;
NA;rain intensity;0.97561829444021;;638;256;
NA;rain intensity;0.93856481439434;;638;255;
NA;rain intensity;0.0666054787579924;;638;254;
NA;rain intensity;0.34957081777975;;638;253;
NA;rain intensity;0.77839845768176;;638;252;
NA;rain intensity;0.939349978929386;;638;251;
NA;rain intensity;0.914881192846224;;638;250;
NA;rain intensity;0.71996642020531;;639;299;
NA;rain intensity;0.0392994522117078;;639;298;
NA;rain intensity;0.275709309848025;;639;297;
NA;rain intensity;0.37052708142437;;639;296;
NA;rain intensity;0.297312255715951;;639;295;
NA;rain intensity;0.253051282372326;;639;294;
NA;rain intensity;0.096746847499162;;639;293;
NA;rain intensity;0.341126502258703;;639;292;
NA;rain intensity;0.656564112519845;;639;291;
NA;rain intensity;0.495826746569946;;639;290;
NA;rain intensity;0.292444927617908;;639;289;
NA;rain intensity;0.967644009971991;;639;288;
NA;rain intensity;0.49051837506704;;639;287;
NA;rain intensity;0.2449151056353;;639;286;
NA;rain intensity;0.951291712000966;;639;285;
NA;rain intensity;0.573053104802966;;639;284;
NA;rain intensity;0.297854023054242;;639;283;
NA;rain intensity;0.155467234784737;;639;282;
NA;rain intensity;0.6189392847009;;639;281;
NA;rain intensity;0.020985811483115;;639;280;
NA;rain intensity;0.299891021335497;;639;279;
NA;rain intensity;0.427403541048989;;639;278;
NA;rain intensity;0.907578514423221;;639;277;
NA;rain intensity;0.0212465191725641;;639;276;
NA;rain intensity;0.729488583514467;;639;275;
NA;rain intensity;0.80304357688874;;639;274;
NA;rain intensity;0.624484225641936;;639;273;
NA;rain intensity;0.637468179920688;;639;272;
NA;rain intensity;0.0710734548047185;;639;271;
NA;rain intensity;0.0672022884245962;;639;270;
NA;rain intensity;0.345293566118926;;639;269;
NA;rain intensity;0.922971202293411;;639;268;
NA;rain intensity;0.858018436236307;;639;267;
NA;rain intensity;0.412997747305781;;639;266;
NA;rain intensity;0.727975143585354;;639;265;
NA;rain intensity;0.410752887371927;;639;264;
NA;rain intensity;0.746072329115123;;639;263;
NA;rain intensity;0.538030761294067;;639;262;
NA;rain intensity;0.688752364367247;;639;261;
NA;rain intensity;0.689670022809878;;639;260;
NA;rain intensity;0.0437271089758724;;639;259;
NA;rain intensity;0.845362996682525;;639;258;
NA;rain intensity;0.68269522767514;;639;257;
NA;rain intensity;0.530488474294543;;639;256;
NA;rain intensity;0.782224127557129;;639;255;
NA;rain intensity;0.171331373276189;;639;254;
NA;rain intensity;0.0808725215028971;;639;253;
NA;rain intensity;0.6060989825055;;639;252;
NA;rain intensity;0.213608799502254;;639;251;
NA;rain intensity;0.940095924539492;;639;250;
NA;rain intensity;0.95580547885038;;640;299;
NA;rain intensity;0.187976395012811;;640;298;
NA;rain intensity;0.51756080519408;;640;297;
NA;rain intensity;0.970588347641751;;640;296;
NA;rain intensity;0.488063615513965;;640;295;
NA;rain intensity;0.00111877708695829;;640;294;
NA;rain intensity;0.754356156336144;;640;293;
NA;rain intensity;0.919103352585807;;640;292;
NA;rain intensity;0.811460227472708;;640;291;
NA;rain intensity;0.650055195204914;;640;290;
NA;rain intensity;0.092927286401391;;640;289;
NA;rain intensity;0.0873036989942193;;640;288;
NA;rain intensity;0.526953982422128;;640;287;
NA;rain intensity;0.896241819020361;;640;286;
NA;rain intensity;0.200407882221043;;640;285;
NA;rain intensity;0.855233888374642;;640;284;
NA;rain intensity;0.731100495206192;;640;283;
NA;rain intensity;0.135061742039397;;640;282;
NA;rain intensity;0.637058542575687;;640;281;
NA;rain intensity;0.596726812189445;;640;280;
NA;rain intensity;0.576796376612037;;640;279;
NA;rain intensity;0.161315991310403;;640;278;
NA;rain intensity;0.779390002368018;;640;277;
NA;rain intensity;0.453183953184634;;640;276;
NA;rain intensity;0.911878528539091;;640;275;
NA;rain intensity;0.918246489251032;;640;274;
NA;rain intensity;0.786063679959625;;640;273;
NA;rain intensity;0.0206694849766791;;640;272;
NA;rain intensity;0.791376608191058;;640;271;
NA;rain intensity;0.189267960377038;;640;270;
NA;rain intensity;0.285117396619171;;640;269;
NA;rain intensity;0.230448147282004;;640;268;
NA;rain intensity;0.983452345943078;;640;267;
NA;rain intensity;0.394369306974113;;640;266;
NA;rain intensity;0.205354278674349;;640;265;
NA;rain intensity;0.39048464759253;;640;264;
NA;rain intensity;0.0316141070798039;;640;263;
NA;rain intensity;0.653053747257218;;640;262;
NA;rain intensity;0.735620540101081;;640;261;
NA;rain intensity;0.378537612501532;;640;260;
NA;rain intensity;0.76109209517017;;640;259;
NA;rain intensity;0.714774547377601;;640;258;
NA;rain intensity;0.550998689839616;;640;257;
NA;rain intensity;0.886066310107708;;640;256;
NA;rain intensity;0.435563076287508;;640;255;
NA;rain intensity;0.786202599061653;;640;254;
NA;rain intensity;0.927871277090162;;640;253;
NA;rain intensity;0.042243076954037;;640;252;
NA;rain intensity;0.592018622905016;;640;251;
NA;rain intensity;0.821470164926723;;640;250;
NA;rain intensity;0.947782522533089;;641;299;
NA;rain intensity;0.762630976969376;;641;298;
NA;rain intensity;0.568070554407313;;641;297;
NA;rain intensity;0.91506796842441;;641;296;
NA;rain intensity;0.125739206094295;;641;295;
NA;rain intensity;0.131545952288434;;641;294;
NA;rain intensity;0.267661001998931;;641;293;
NA;rain intensity;0.552133091725409;;641;292;
NA;rain intensity;0.88912275317125;;641;291;
NA;rain intensity;0.952996718231589;;641;290;
NA;rain intensity;0.0468898832332343;;641;289;
NA;rain intensity;0.861987984972075;;641;288;
NA;rain intensity;0.263970282394439;;641;287;
NA;rain intensity;0.565080542583019;;641;286;
NA;rain intensity;0.107442928245291;;641;285;
NA;rain intensity;0.755568159744143;;641;284;
NA;rain intensity;0.35880172951147;;641;283;
NA;rain intensity;0.837962948251516;;641;282;
NA;rain intensity;0.836909921374172;;641;281;
NA;rain intensity;0.597498757531866;;641;280;
NA;rain intensity;0.381358194863424;;641;279;
NA;rain intensity;0.355584650998935;;641;278;
NA;rain intensity;0.355020807124674;;641;277;
NA;rain intensity;0.840869650011882;;641;276;
NA;rain intensity;0.906409070594236;;641;275;
NA;rain intensity;0.535806062165648;;641;274;
NA;rain intensity;0.733784806681797;;641;273;
NA;rain intensity;0.216016306774691;;641;272;
NA;rain intensity;0.997943585505709;;641;271;
NA;rain intensity;0.100718715693802;;641;270;
NA;rain intensity;0.524741521338001;;641;269;
NA;rain intensity;0.236027912935242;;641;268;
NA;rain intensity;0.472512296866626;;641;267;
NA;rain intensity;0.785338524263352;;641;266;
NA;rain intensity;0.0762881601694971;;641;265;
NA;rain intensity;0.548815134912729;;641;264;
NA;rain intensity;0.520098042441532;;641;263;
NA;rain intensity;0.956538236932829;;641;262;
NA;rain intensity;0.391962052090093;;641;261;
NA;rain intensity;0.888129512546584;;641;260;
NA;rain intensity;0.360294286394492;;641;259;
NA;rain intensity;0.478375359205529;;641;258;
NA;rain intensity;0.306577412411571;;641;257;
NA;rain intensity;0.60987278399989;;641;256;
NA;rain intensity;0.494504808215424;;641;255;
NA;rain intensity;0.947879505809397;;641;254;
NA;rain intensity;0.81471262848936;;641;253;
NA;rain intensity;0.240896720672026;;641;252;
NA;rain intensity;0.157425292767584;;641;251;
NA;rain intensity;0.748983377590775;;641;250;
NA;rain intensity;0.763780279550701;;642;299;
NA;rain intensity;0.259144371608272;;642;298;
NA;rain intensity;0.173876686021686;;642;297;
NA;rain intensity;0.154962324304506;;642;296;
NA;rain intensity;0.517018196173012;;642;295;
NA;rain intensity;0.228126990608871;;642;294;
NA;rain intensity;0.00665958109311759;;642;293;
NA;rain intensity;0.357563714729622;;642;292;
NA;rain intensity;0.118571180617437;;642;291;
NA;rain intensity;0.799695392604917;;642;290;
NA;rain intensity;0.31365172052756;;642;289;
NA;rain intensity;0.133423316525295;;642;288;
NA;rain intensity;0.471285262145102;;642;287;
NA;rain intensity;0.375817166641355;;642;286;
NA;rain intensity;0.453026359435171;;642;285;
NA;rain intensity;0.0177987567149103;;642;284;
NA;rain intensity;0.389508486259729;;642;283;
NA;rain intensity;0.765311281895265;;642;282;
NA;rain intensity;0.962189441081136;;642;281;
NA;rain intensity;0.154324053786695;;642;280;
NA;rain intensity;0.346396911889315;;642;279;
NA;rain intensity;0.864496110938489;;642;278;
NA;rain intensity;0.369531854754314;;642;277;
NA;rain intensity;0.832672129618004;;642;276;
NA;rain intensity;0.398352666758001;;642;275;
NA;rain intensity;0.185170859796926;;642;274;
NA;rain intensity;0.555004640016705;;642;273;
NA;rain intensity;0.753101185662672;;642;272;
NA;rain intensity;0.561187571380287;;642;271;
NA;rain intensity;0.166335333837196;;642;270;
NA;rain intensity;0.219437962165102;;642;269;
NA;rain intensity;0.368183099199086;;642;268;
NA;rain intensity;0.801627173786983;;642;267;
NA;rain intensity;0.899982857983559;;642;266;
NA;rain intensity;0.470654069446027;;642;265;
NA;rain intensity;0.318695343565196;;642;264;
NA;rain intensity;0.819171175127849;;642;263;
NA;rain intensity;0.757026948500425;;642;262;
NA;rain intensity;0.395612370688468;;642;261;
NA;rain intensity;0.585158025380224;;642;260;
NA;rain intensity;0.448667940218002;;642;259;
NA;rain intensity;0.763545095454901;;642;258;
NA;rain intensity;0.384158602217212;;642;257;
NA;rain intensity;0.393059771740809;;642;256;
NA;rain intensity;0.0442717205733061;;642;255;
NA;rain intensity;0.490070707863197;;642;254;
NA;rain intensity;0.989364259177819;;642;253;
NA;rain intensity;0.224490698892623;;642;252;
NA;rain intensity;0.917690538568422;;642;251;
NA;rain intensity;0.254842517664656;;642;250;
NA;rain intensity;0.129587988834828;;643;299;
NA;rain intensity;0.482123549096286;;643;298;
NA;rain intensity;0.613288638647646;;643;297;
NA;rain intensity;0.687109673628584;;643;296;
NA;rain intensity;0.315640368731692;;643;295;
NA;rain intensity;0.447154555469751;;643;294;
NA;rain intensity;0.0676125753670931;;643;293;
NA;rain intensity;0.808614078443497;;643;292;
NA;rain intensity;0.29700610274449;;643;291;
NA;rain intensity;0.482729434035718;;643;290;
NA;rain intensity;0.825721476227045;;643;289;
NA;rain intensity;0.978118806611747;;643;288;
NA;rain intensity;0.611370800994337;;643;287;
NA;rain intensity;0.292560651199892;;643;286;
NA;rain intensity;0.729305777233094;;643;285;
NA;rain intensity;0.229476141743362;;643;284;
NA;rain intensity;0.602728461381048;;643;283;
NA;rain intensity;0.169815444620326;;643;282;
NA;rain intensity;0.941774235805497;;643;281;
NA;rain intensity;0.650007348274812;;643;280;
NA;rain intensity;0.266686026239768;;643;279;
NA;rain intensity;0.24751740321517;;643;278;
NA;rain intensity;0.829475019127131;;643;277;
NA;rain intensity;0.834600732428953;;643;276;
NA;rain intensity;0.445026880130172;;643;275;
NA;rain intensity;0.473684221040457;;643;274;
NA;rain intensity;0.0986222550272942;;643;273;
NA;rain intensity;0.478620548034087;;643;272;
NA;rain intensity;0.147890664637089;;643;271;
NA;rain intensity;0.449810346588492;;643;270;
NA;rain intensity;0.942596040433273;;643;269;
NA;rain intensity;0.649054683279246;;643;268;
NA;rain intensity;0.529086630791426;;643;267;
NA;rain intensity;0.637839648174122;;643;266;
NA;rain intensity;0.192895186366513;;643;265;
